17.4895 	INFO 	Loaded monitor calibration from ['2025_07_25 22:56']
4.5673 	EXP 	ratingValueText: text = ''
4.5673 	EXP 	leftAnchor: text = ''
4.5673 	EXP 	rightAnchor: text = ''
4.5673 	EXP 	warningText: height = np.float64(0.05)
4.5673 	EXP 	warningText: height = np.float64(0.05)
4.5673 	EXP 	warningText: height = np.float64(0.05)
4.5673 	EXP 	warningText: text = 'Please answer before 8 seconds'
4.6006 	EXP 	questionText: text = ''
4.6006 	EXP 	ratingValueText: text = ''
4.6006 	EXP 	leftAnchor: text = ''
4.6006 	EXP 	rightAnchor: text = ''
4.6006 	EXP 	warningText: height = np.float64(0.05)
4.6006 	EXP 	warningText: height = np.float64(0.05)
4.6006 	EXP 	warningText: height = np.float64(0.05)
4.6006 	EXP 	warningText: text = 'Please answer before 8 seconds'
4.6339 	EXP 	questionText: text = ''
4.6339 	EXP 	ratingValueText: text = ''
4.6339 	EXP 	leftAnchor: text = ''
4.6339 	EXP 	rightAnchor: text = ''
4.6339 	EXP 	warningText: height = np.float64(0.05)
4.6339 	EXP 	warningText: height = np.float64(0.05)
4.6339 	EXP 	warningText: height = np.float64(0.05)
4.6339 	EXP 	warningText: text = 'Please answer before 8 seconds'
4.6673 	EXP 	questionText: text = ''
4.6673 	EXP 	ratingValueText: text = ''
4.6673 	EXP 	leftAnchor: text = ''
4.6673 	EXP 	rightAnchor: text = ''
4.6673 	EXP 	warningText: height = np.float64(0.05)
4.6673 	EXP 	warningText: height = np.float64(0.05)
4.6673 	EXP 	warningText: height = np.float64(0.05)
4.6673 	EXP 	warningText: text = 'Please answer before 8 seconds'
4.7005 	EXP 	questionText: text = ''
4.7005 	EXP 	ratingValueText: text = ''
4.7005 	EXP 	leftAnchor: text = ''
4.7005 	EXP 	rightAnchor: text = ''
4.7005 	EXP 	warningText: height = np.float64(0.05)
4.7005 	EXP 	warningText: height = np.float64(0.05)
4.7005 	EXP 	warningText: height = np.float64(0.05)
4.7005 	EXP 	warningText: text = 'Please answer before 8 seconds'
4.7339 	EXP 	questionText: text = ''
4.7339 	EXP 	ratingValueText: text = ''
4.7339 	EXP 	leftAnchor: text = ''
4.7339 	EXP 	rightAnchor: text = ''
4.7339 	EXP 	warningText: height = np.float64(0.05)
4.7339 	EXP 	warningText: height = np.float64(0.05)
4.7339 	EXP 	warningText: height = np.float64(0.05)
4.7339 	EXP 	warningText: text = 'Please answer before 8 seconds'
4.7671 	EXP 	questionText: text = ''
4.7671 	EXP 	ratingValueText: text = ''
4.7671 	EXP 	leftAnchor: text = ''
